Drug,Y,chembl_id
CN1CCN(CCCOc2cc(OC3CCOCC3)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c2)CC1,66.0,CHEMBL205776
COCCOc1cc(OC2CCOCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,671.0,CHEMBL382041
COc1cc(OC2CCN(S(C)(=O)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,9601.0,CHEMBL379017
COc1cc(OC2CCN(C(C)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,873.0,CHEMBL204330
CCCN1CCC(Oc2cc(OC)cc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,2.0,CHEMBL203779
CCN1CCC(Oc2cc(OC)cc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,2.0,CHEMBL204105
COc1cc(OC2CCNCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,10.0,CHEMBL205149
CN1CCC(Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,3.0,CHEMBL203725
COc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1OC1CCN(C)CC1,225.0,CHEMBL203936
COc1cc(OC(C)C)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,8068.0,CHEMBL377277
COc1cc(OC2CCOC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,187.0,CHEMBL204268
COc1cc(OC2CCOCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,1384.0,CHEMBL205783
Brc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,6000.0,CHEMBL381306
COc1cc(OC)c2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,6300.0,CHEMBL204223
COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,1200.0,CHEMBL202970
COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,340.0,CHEMBL380972
Fc1ccc(Nc2ncnc3c2NCc2ccccc2O3)cc1Cl,1100.0,CHEMBL425402
Brc1cccc(Nc2ncnc3c2NCc2ccccc2O3)c1,3400.0,CHEMBL203219
C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,4900.0,CHEMBL204164
C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5700.0,CHEMBL381541
CS(=O)(=O)Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,10000.0,CHEMBL202650
CS(=O)(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,4100.0,CHEMBL382186
Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,3700.0,CHEMBL206197
Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,1700.0,CHEMBL203132
O=C(O)c1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,4400.0,CHEMBL206848
O=C(O)c1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,1000.0,CHEMBL205148
FC(F)(F)Oc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,10000.0,CHEMBL203664
COc1cccc2c1CNc1c(Nc3cccc(Br)c3)ncnc1O2,10000.0,CHEMBL382782
COc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,10000.0,CHEMBL206370
Fc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,2000.0,CHEMBL206320
COc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,900.0,CHEMBL426124
COc1ccc2c(c1)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,1000.0,CHEMBL206347
Fc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,1000.0,CHEMBL424853
Fc1ccc(Nc2ncnc3c2NCc2cc(Cl)ccc2O3)cc1Cl,1000.0,CHEMBL205676
Fc1ccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)cc1Cl,2000.0,CHEMBL206280
COc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,3100.0,CHEMBL383444
COc1ccc2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,3000.0,CHEMBL204715
Fc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,1500.0,CHEMBL204965
Clc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,3400.0,CHEMBL378145
Brc1cccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)c1,1000.0,CHEMBL383614
COc1ccc2c(c1)CNc1c(Nc3ccc(Cl)cc3)ncnc1O2,5800.0,CHEMBL205454
Fc1ccc2c(c1)CNc1c(Nc3ccc(Cl)cc3)ncnc1O2,10000.0,CHEMBL204117
COc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,7500.0,CHEMBL383121
Fc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,7000.0,CHEMBL203529
COc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,2000.0,CHEMBL204335
Fc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,30000.0,CHEMBL379041
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,1900.0,CHEMBL377300
COc1ccc(N2Cc3cnc(Nc4ccc(F)cc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,545.0,CHEMBL606964
Cc1cccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)c1,15000.0,CHEMBL206483
CS(=O)(=O)CCNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,15.0,CHEMBL206029
CNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,23.0,CHEMBL380078
NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,21.0,CHEMBL206003
OCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,40.0,CHEMBL204570
OCc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)o1,33.0,CHEMBL204467
OCc1nc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cs1,76.0,CHEMBL205047
CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,91.0,CHEMBL205765
Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,32.0,CHEMBL381604
Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3cc[nH]n3)cc2Cl)c1,42.0,CHEMBL205284
Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ncccn3)cc2Cl)c1,77.0,CHEMBL207869
Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccn3)cc2Cl)c1,17.0,CHEMBL205045
Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3cccnc3)cc2Cl)c1,74.0,CHEMBL438440
COC(=O)CCCC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,31.0,CHEMBL206782
CS(=O)(=O)CCC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,50.0,CHEMBL381080
CC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,60.0,CHEMBL207247
CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,79.0,CHEMBL207410
CS(=O)(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,110.0,CHEMBL208358
CC(=O)Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,25100.0,CHEMBL438075
CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,12.0,CHEMBL205798
Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,30.0,CHEMBL205966
Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,42.0,CHEMBL205235
Nc1ccccc1C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,63.0,CHEMBL204625
Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccc3)cc2Cl)c1,79.0,CHEMBL379093
C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,85.0,CHEMBL205870
Fc1cccc(COc2ccc(Nc3ccncn3)cc2Cl)c1,320.0,CHEMBL205652
COCCN1CC(C(N)=O)(N(C)Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,6.0,CHEMBL207815
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CN(C(C)C)C1,9.0,CHEMBL425601
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CN(C)C1,20.0,CHEMBL207718
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C(C)C)CC1,25.0,CHEMBL383246
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,9.0,CHEMBL207130
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CN(C)C)C(N)=O,50.0,CHEMBL380889
COCC[C@@H](C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,10.0,CHEMBL207445
COC[C@@H](C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,30.0,CHEMBL379905
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CO)C(N)=O,20.0,CHEMBL208286
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(CCN(C)C)[C@@H](C)C(N)=O,120.0,CHEMBL376967
COCCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)[C@@H](C)C(N)=O,10.0,CHEMBL382823
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C(C)C)[C@@H](C)C(N)=O,1.0,CHEMBL208048
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1CCNC1=O,20.0,CHEMBL378370
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(=O)N(C)C,40.0,CHEMBL380006
CNC(=O)[C@@H](C)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,30.0,CHEMBL211003
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(N)=O,8.0,CHEMBL207687
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(N)=O,9.0,CHEMBL208118
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)CC(N)=O,20.0,CHEMBL379601
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN[C@H](C)C(N)=O,150.0,CHEMBL380386
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC(C(N)=O)C1,50.0,CHEMBL207037
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC1C(N)=O,70.0,CHEMBL207246
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCOCC1C(N)=O,50.0,CHEMBL207674
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC[C@@H]1C(N)=O,8.0,CHEMBL206783
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCN(C)CC1C(N)=O,30.0,CHEMBL204420
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1CC(N)=O,170.0,CHEMBL377772
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC[C@H](C(N)=O)C1,80.0,CHEMBL380454
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(=O)N(C)C,450.0,CHEMBL382822
CNC(=O)[C@H]1CCCN1Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,50.0,CHEMBL383760
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1C[C@H](OC)C[C@@H]1C(N)=O,10.0,CHEMBL207235
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(N)=O,10.0,CHEMBL208292
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1C(N)=O,30.0,CHEMBL207584
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@H]1C(N)=O,20.0,CHEMBL382638
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@@H]1C(N)=O,6.0,CHEMBL206955
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC1,360.0,CHEMBL437885
CN(C(=O)N(CCCl)N=O)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,294.0,CHEMBL210893
CN(C(=O)N(CCCl)N=O)c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,204.0,CHEMBL210378
Cc1cccc(Nc2ncnc3ccc(N(C)C(=O)N(CCCl)N=O)cc23)c1,1139.0,CHEMBL209818
O=NN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,47.0,CHEMBL210660
O=NN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,67.0,CHEMBL210659
Cc1cccc(Nc2ncnc3ccc(NC(=O)N(CCCl)N=O)cc23)c1,1061.0,CHEMBL210502
CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,156.0,CHEMBL379047
CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,81.0,CHEMBL208144
Cc1cccc(Nc2ncnc3ccc(NC(=O)N(C)CCCl)cc23)c1,1693.0,CHEMBL208849
O=C(NCCCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,18.0,CHEMBL207009
O=C(NCCCl)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,22.0,CHEMBL210444
Cc1cccc(Nc2ncnc3ccc(NC(=O)NCCCl)cc23)c1,676.0,CHEMBL208240
CNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,4.0,CHEMBL209343
CNc1ccc2ncnc(Nc3cccc(C)c3)c2c1,11.0,CHEMBL208594
COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1,50000.0,CHEMBL209148
O=C(NC1CC1)c1cc(NCc2cnc(Nc3ccccn3)s2)c(F)cc1F,50000.0,CHEMBL377734
c1cn(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)cn1,50000.0,CHEMBL212084
CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)CC1,50000.0,CHEMBL213743
CNc1nccc(-c2ccc(C(=O)N[C@H](CN)Cc3ccc(Cl)cc3Cl)s2)n1,10000.0,CHEMBL213618
O=C1NC(=O)N(CCc2ccccc2)/C1=C/c1ccc(O)cc1,710.0,CHEMBL213560
[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(Cl)c5)c4c3)o2)CC1,12.0,CHEMBL212965
[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(F)c5)c4c3)o2)CC1,16.0,CHEMBL215716
[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1,28.0,CHEMBL212954
[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(C(F)(F)F)c5)c4c3)o2)CC1,89.0,CHEMBL377250
CS(=O)(=O)CCN(Cc1ccccc1)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,90.0,CHEMBL445572
CS(=O)(=O)CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,27.0,CHEMBL384407
CCCN(CCS(C)(=O)=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,85.0,CHEMBL212251
O=S(=O)(CCCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)o1)c1ccccc1,50.0,CHEMBL212201
O=S(=O)(CCOCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,25.0,CHEMBL212250
CS(=O)(=O)CCOCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,26.0,CHEMBL215171
Cn1ccnc1S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1,17.0,CHEMBL265367
O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1)c1ccccn1,19.0,CHEMBL214023
O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,19.0,CHEMBL1794063
CC(C)S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,18.0,CHEMBL214487
CCCS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,21.0,CHEMBL383965
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1,80.0,CHEMBL215814
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(C(F)(F)F)c4)c3c2)o1,160.0,CHEMBL387207
COc1cc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)ccc1OCc1cccc(F)c1,100.0,CHEMBL215033
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Br)c4)c3c2)o1,25.0,CHEMBL214689
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)o1,18.0,CHEMBL380247
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)o1,91.0,CHEMBL214419
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(Br)c5)cc4)c3c2)o1,43.0,CHEMBL384711
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)cc4)c3c2)o1,24.0,CHEMBL213818
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)o1,27.0,CHEMBL213342
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCN1CCOCC1,18.0,CHEMBL385479
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCCCN1CCOCC1,51.0,CHEMBL384699
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCC1CCN(C)CC1,2.0,CHEMBL213874
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(C)CC1,106.0,CHEMBL214631
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCC1CCN(C)CC1,9.0,CHEMBL385471
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C)CC1,10.0,CHEMBL276154
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC1CCN(C)CC1,3.0,CHEMBL215786
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C)CC1,2.0,CHEMBL214798
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,1.0,CHEMBL213007
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(CC(N)=O)CC1,9.0,CHEMBL214478
COCCN1CCC(Oc2cc3c(Nc4cc(Cl)ccc4F)ncnc3cc2OC)CC1,114.0,CHEMBL215559
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,2.0,CHEMBL387265
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,2.0,CHEMBL218677
COCCN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,3.0,CHEMBL214857
O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C1CCSS1,60.0,CHEMBL217536
O=C(CC1CCSS1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,3000.0,CHEMBL450944
O=C(CCCCC1CCSS1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,3000.0,CHEMBL217825
Cc1cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)nc(C)n1,5200.0,CHEMBL364623
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,180.0,CHEMBL5416410
Clc1ccc2c(c1Nc1ncnc3cc(OCCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2,900.0,CHEMBL217090
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,2590.0,CHEMBL217092
CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,10000.0,CHEMBL402548
COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,32000.0,CHEMBL201511
O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,10000.0,CHEMBL383899
O=C(Nc1cccc(Nc2ccnc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,10000.0,CHEMBL216260
O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1,21.0,CHEMBL387187
COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN5CCN(C)CC5)c4)c(OC)cc23)c(Cl)cc1Cl,230.0,CHEMBL219557
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,965.0,CHEMBL436137
COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,10000.0,CHEMBL373751
CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,25000.0,CHEMBL373882
CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl,8.17,CHEMBL1204261
COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC.Cl,51.0,CHEMBL1203934
COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl,32.2,CHEMBL1204360
CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC.Cl,16.0,CHEMBL1203940
CCOc1cc2ncnc(Nc3ccccc3F)c2cc1OCC.Cl,9.31,CHEMBL1203939
COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OC.Cl,47.7,CHEMBL1203938
CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC.Cl,17.0,CHEMBL1203937
COc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OC.Cl,20.0,CHEMBL1203936
CCOc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OCC.Cl,8.95,CHEMBL1203935
COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC.Cl,1.05,CHEMBL1204305
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC.Cl,0.66,CHEMBL1204168
CCOc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCC.Cl,0.64,CHEMBL1204262
CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC.Cl,0.41,CHEMBL1204199
CCOc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCC.Cl,0.38,CHEMBL2447950
Cc1cccc(C)c1Nc1ncc(-c2ccc(OCC3CCCN(C)C3)cc2)n2cncc12.Cl,2730.0,CHEMBL534948
COc1ccc(N(CCN/N=N/c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC(C)Cl)cc1,970.0,CHEMBL225721
CN(C)CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,37.0,CHEMBL225720
ClCCN(CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)c1ccc(Cl)cc1,2200.0,CHEMBL225930
COc1ccc(N(CCCl)CCN/N=N/c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,3960.0,CHEMBL388286
ClCCN(CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)Cc1ccccc1,71.0,CHEMBL225929
CN(CCCl)CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,4.4,CHEMBL225928
COc1cc(-c2ccc3c(c2)Nc2ccc(C(C)(C)C(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N,10000.0,CHEMBL389745
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@@H]5CCCN5C)c4)nc3c2)ccn1,25000.0,CHEMBL231568
COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(F)c4)=CC3=O)c2cc1OC,10000.0,CHEMBL396472
COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccc4)=CC3=O)c2cc1OC,10000.0,CHEMBL242555
COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1OC,7710.0,CHEMBL242349
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,10.0,CHEMBL242131
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(C)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,24.9,CHEMBL241919
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,107.3,CHEMBL241918
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccs4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,47.5,CHEMBL243839
